frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
233,15.539311,0.0,1.7767,0.0,58.16,1.4445,0.0,0.0202,61.4637,1
234,15.60072,0.0,1.7716,0.0,58.0898,1.4508,0.0,0.0202,61.3958,1
235,15.662158,0.0,1.7717,0.0,58.1177,1.4527,0.0,0.0204,61.4264,1
236,15.723633,0.0,1.7728,0.0,58.1604,1.4433,0.0,0.0203,61.4624,1
237,15.785822,0.0,1.7831,0.0,58.8661,1.442,0.0,0.0205,62.1755,1
238,15.847235,0.0,1.7771,0.0,58.1003,1.4396,0.0,0.0202,61.4006,1
239,15.908675,0.0,1.7748,0.0,58.1252,1.4399,0.0,0.0203,61.4274,1
240,15.970104,0.0,1.7815,0.0,58.1032,1.4484,0.0,0.0206,61.4169,1
241,16.031516,0.0,1.7723,0.0,58.101,1.442,0.0,0.0208,61.399,1
242,16.092977,0.0,1.7717,0.0,58.1519,1.4411,0.0,0.0201,61.4493,1
243,16.154659,0.0,1.7887,0.0,58.3522,1.4435,0.0,0.0203,61.6691,1
244,16.216062,0.0,1.7748,0.0,58.0909,1.4398,0.0,0.0205,61.3908,1
245,16.278166,0.0,1.7754,0.0,58.3055,1.9214,0.0,0.0208,62.0875,1
246,16.339587,0.0,1.7804,0.0,58.1012,1.443,0.0,0.0203,61.4084,1
247,16.400957,0.0,1.7835,0.0,58.044,1.4439,0.0,0.0211,61.3568,1
248,16.462358,0.0,1.7751,0.0,58.0789,1.451,0.0,0.0207,61.3891,1
249,16.523833,0.0,1.7684,0.0,58.1632,1.4452,0.0,0.0213,61.462,1
250,16.585238,0.0,1.7801,0.0,58.0778,1.4488,0.0,0.0203,61.3924,1
251,16.646678,0.0,1.7871,0.0,58.0568,1.4532,0.0,0.0214,61.3949,1
252,16.708095,0.0,1.7815,0.0,58.0875,1.4476,0.0,0.0249,61.405,1
253,16.769558,0.0,1.7771,0.0,58.1492,1.4384,0.0,0.0207,61.45,1
254,16.831789,0.0,1.7683,0.0,58.918,1.447,0.0,0.0211,62.2187,1
255,16.893376,0.0,1.7784,0.0,58.0779,1.5904,0.0,0.0635,61.5747,1
256,16.955256,0.0,1.9748,0.0,58.349,1.4432,0.0,0.0206,61.8673,1
