frame,fp8_diverged,fp8_text_l2,fp8_text_maxabs,fp8_audio_l2,fp8_audio_maxabs,fp8_rms,fp8_click,fp8_centroid_hz,fp8_flatness,w8a16_diverged,w8a16_text_l2,w8a16_text_maxabs,w8a16_audio_l2,w8a16_audio_maxabs,w8a16_rms,w8a16_click,w8a16_centroid_hz,w8a16_flatness,nvfp4ffn-w8a16_diverged,nvfp4ffn-w8a16_text_l2,nvfp4ffn-w8a16_text_maxabs,nvfp4ffn-w8a16_audio_l2,nvfp4ffn-w8a16_audio_maxabs,nvfp4ffn-w8a16_rms,nvfp4ffn-w8a16_click,nvfp4ffn-w8a16_centroid_hz,nvfp4ffn-w8a16_flatness
668,0,23.7640,0.7812,33.1552,1.5625,,,,,0,18.3936,0.5830,24.1582,1.1250,,,,,0,45.2135,0.9160,35.3235,1.5312,,,,
669,0,45.8803,1.1641,31.3677,1.7500,,,,,0,22.3181,0.6201,20.0476,0.9375,,,,,0,47.5292,1.0254,34.9107,1.4375,,,,
670,0,24.6171,0.7344,29.9135,1.1250,,,,,0,19.1857,0.5430,20.8827,1.0000,,,,,0,33.6746,0.8438,34.8356,1.4375,,,,
671,0,36.7594,0.8594,27.1372,1.0156,,,,,0,21.2183,0.5879,22.5366,1.1250,,,,,0,50.3717,1.0469,32.8621,1.2188,,,,
672,0,22.0708,0.6797,29.0697,1.1562,,,,,0,18.8562,0.5889,21.5989,1.0000,,,,,0,40.5741,0.9277,30.1186,1.2344,,,,
673,0,25.5309,0.7305,25.0864,1.2500,,,,,0,20.4052,0.5938,20.9330,0.8750,,,,,0,38.4826,0.9356,28.6243,1.2812,,,,
674,0,21.5848,0.6421,32.9614,1.4375,,,,,0,18.3580,0.5469,23.7233,1.2500,,,,,0,35.9661,0.8301,31.3682,1.5000,,,,
675,0,28.0980,0.7508,35.9871,1.3945,,,,,0,18.1834,0.6172,22.7262,0.8750,,,,,0,34.6472,0.7773,39.3817,1.6250,,,,
676,0,30.7726,0.8438,31.1650,1.2500,,,,,0,19.2594,0.6699,27.0085,1.4766,,,,,0,34.7330,0.7383,46.4827,2.0625,,,,
677,0,38.5758,0.9766,33.6300,1.5625,,,,,0,23.1077,0.6562,23.0051,0.9609,,,,,0,39.1939,0.8906,38.7256,1.5938,,,,
678,0,29.0470,0.8125,32.7950,1.5000,,,,,0,24.7159,0.7031,24.4550,1.3750,,,,,0,37.2175,0.9688,55.0754,3.3125,,,,
679,0,28.6104,0.8594,42.1167,1.9297,,,,,0,26.1706,0.7188,22.2492,1.0000,,,,,0,57.2215,1.1133,59.8305,3.2500,,,,
680,0,24.9800,0.8125,34.8016,1.5625,,,,,0,25.9643,0.6719,27.9644,1.2500,,,,,0,38.7374,0.9531,55.6928,2.2031,,,,
681,0,23.9675,0.6953,28.2790,1.1250,,,,,0,28.4764,0.7188,27.2150,1.1074,,,,,0,35.2858,0.9688,44.8779,1.9375,,,,
682,0,22.4322,0.6641,33.9662,1.6016,,,,,0,24.5825,0.6250,24.7653,1.1250,,,,,0,32.7370,0.7930,41.8432,2.1875,,,,
683,0,21.1939,0.6719,39.9128,1.8750,,,,,0,23.0172,0.6562,24.8428,1.0312,,,,,0,31.3053,0.8750,51.4372,2.5000,,,,
684,0,31.7919,0.7734,38.5305,2.0000,,,,,0,29.8240,0.7188,25.5378,1.2500,,,,,0,30.7534,0.8750,55.0105,2.6250,,,,
685,0,33.9444,0.7969,35.7510,1.6250,,,,,0,19.0351,0.5985,24.3795,1.2500,,,,,0,35.8687,0.8203,46.7918,2.2500,,,,
686,0,51.3912,0.9453,36.8331,1.6875,,,,,0,22.7024,0.6484,23.6672,1.1250,,,,,0,30.3006,0.7744,49.8258,2.5000,,,,
687,0,37.1080,0.7715,43.4349,3.0938,,,,,0,23.4075,0.6406,24.9400,1.2500,,,,,0,30.6684,0.7208,49.9597,3.0000,,,,
688,0,34.3539,0.9570,35.3793,1.4375,,,,,0,22.2368,0.6250,21.5770,1.0000,,,,,0,32.3882,0.8047,49.7615,1.9531,,,,
689,0,24.1297,0.7500,34.1817,1.1875,,,,,0,27.2138,0.6641,22.0416,1.3750,,,,,0,35.4385,0.7969,51.6453,2.5000,,,,
690,0,31.9425,0.8047,43.0156,2.3750,,,,,0,29.6471,0.6562,22.8081,1.1250,,,,,0,37.5442,0.9062,61.7293,3.2500,,,,
691,0,32.7779,0.7891,32.7482,1.3750,,,,,0,28.5087,0.6914,23.1393,1.1250,,,,,0,34.1245,0.8125,61.6054,2.9375,,,,
692,0,25.5935,0.7656,40.1956,1.8125,,,,,0,36.0064,0.7422,22.3304,1.0625,,,,,0,54.7957,0.9844,49.3723,2.9375,,,,
693,0,32.3927,0.9062,36.3880,1.7188,,,,,0,29.8670,0.6641,23.3394,1.1250,,,,,0,43.3660,0.9252,42.6820,2.3750,,,,
694,0,23.9387,0.7344,31.6341,1.3594,,,,,0,24.6853,0.6406,23.6817,1.3750,,,,,0,57.3620,1.0938,45.5968,2.3125,,,,
695,0,33.1707,0.7656,37.9983,1.8750,,,,,0,33.4322,0.7656,22.5701,1.1250,,,,,0,43.7410,0.9453,53.1919,2.4375,,,,
696,0,25.5072,0.7188,35.6003,1.3125,,,,,0,31.6670,0.7188,22.5513,0.9375,,,,,0,48.5238,0.9844,47.7169,2.0000,,,,
697,0,40.5894,0.9219,40.2266,1.6875,,,,,0,25.4525,0.6562,24.0971,1.1250,,,,,0,47.0948,0.9609,43.1309,1.6250,,,,
698,0,25.8624,0.6406,34.8521,2.0000,,,,,0,29.0366,0.6641,21.9476,1.0000,,,,,0,41.0748,0.9238,44.6503,1.8750,,,,
699,0,23.9492,0.7344,33.5456,1.6250,,,,,0,24.8182,0.6172,22.7823,1.0195,,,,,0,39.0697,1.0020,48.3342,2.2500,,,,
700,0,37.2313,0.8672,33.6703,1.5625,,,,,0,30.7521,0.6484,23.3811,0.8750,,,,,0,59.9826,1.1289,46.7254,2.2812,,,,
701,0,43.9124,0.9141,32.6061,1.5000,,,,,0,21.0358,0.5898,21.7247,0.8784,,,,,0,39.3485,0.9521,47.7502,2.3667,,,,
702,0,22.7233,0.6719,26.9209,1.3125,,,,,0,26.3143,0.6797,19.7589,0.8750,,,,,0,58.1994,1.0781,37.6518,1.7188,,,,
703,0,24.0468,0.6641,27.5359,1.1250,,,,,0,22.0788,0.6167,20.2798,1.0000,,,,,0,62.1399,1.1401,32.8119,1.5938,,,,
704,0,32.7265,0.8594,37.7213,1.7500,,,,,0,22.0484,0.5859,23.8872,0.8750,,,,,0,47.4120,0.9648,40.1022,1.5664,,,,
705,0,21.2445,0.6348,29.4777,1.1406,,,,,0,19.4036,0.5352,25.9302,1.1250,,,,,0,48.2953,0.9804,38.5093,1.3750,,,,
706,0,47.2705,0.9941,31.9748,1.4688,,,,,0,20.7660,0.5781,23.1989,1.1250,,,,,0,61.3319,1.1016,34.6489,1.3750,,,,
707,0,29.8633,0.7656,28.3652,1.0000,,,,,0,20.2533,0.5703,24.0800,1.3125,,,,,0,45.1342,0.9805,36.0041,1.4688,,,,
708,0,25.4674,0.7227,30.1653,1.1875,,,,,0,18.7923,0.5439,24.2304,1.2500,,,,,0,52.6998,1.0303,34.4765,1.4375,,,,
709,0,29.5145,0.7266,27.8857,1.3125,,,,,0,19.1448,0.6035,22.9949,1.1250,,,,,0,53.7266,0.9512,33.1146,1.2500,,,,
710,0,57.2883,1.1445,37.0853,1.5469,,,,,0,19.9137,0.5527,21.7276,1.0000,,,,,0,46.7290,0.9707,35.8585,1.3984,,,,
711,0,31.9142,0.8594,29.0428,1.2500,,,,,0,20.5955,0.5684,24.2399,1.0156,,,,,0,42.1276,0.9375,34.3750,1.5938,,,,
712,0,34.1726,0.7578,27.7919,1.0625,,,,,0,22.0025,0.5577,23.2315,1.0000,,,,,0,45.2725,0.8359,31.6887,1.3750,,,,
713,0,29.9238,0.7725,31.1100,1.1562,,,,,0,18.3976,0.5859,25.2088,1.1250,,,,,0,36.8436,0.7500,43.5204,1.7109,,,,
714,0,33.6896,0.8125,25.3874,1.0000,,,,,0,27.2085,0.7344,24.9259,1.0625,,,,,0,58.7982,1.0469,43.2156,1.9219,,,,
715,0,23.1407,0.7422,27.8322,1.3398,,,,,0,26.9233,0.7031,24.5359,1.1250,,,,,0,47.5424,1.0469,41.1968,1.5625,,,,
716,0,24.4522,0.7734,33.0380,1.3750,,,,,0,23.5201,0.6406,27.3647,1.2500,,,,,0,41.5526,1.0469,45.2204,2.1875,,,,
717,0,24.8158,0.7969,37.6643,1.8516,,,,,0,20.2039,0.5938,29.8121,1.3125,,,,,0,40.7450,1.0156,57.4070,2.6250,,,,
718,0,25.8122,0.6445,34.1142,1.6562,,,,,0,23.9630,0.6719,28.1092,1.2500,,,,,0,38.6918,1.0000,48.5403,2.2500,,,,
719,0,35.3306,0.8867,35.9346,1.6875,,,,,0,24.6487,0.6328,26.6114,1.1875,,,,,0,34.7532,0.9922,47.1332,2.3750,,,,
720,0,21.7964,0.6094,36.6990,2.1875,,,,,0,23.4805,0.6484,25.8697,1.0000,,,,,0,31.4946,0.8828,44.3240,2.3281,,,,
721,0,41.4359,0.9141,32.7069,1.9844,,,,,0,25.0799,0.6875,26.1670,1.0020,,,,,0,31.0946,0.9219,51.8146,2.5156,,,,
722,0,32.4878,0.7578,36.7898,1.6875,,,,,0,19.1224,0.5781,26.6078,1.1094,,,,,0,32.5506,0.7969,44.5908,1.8906,,,,
723,0,22.8001,0.6406,37.7514,1.9297,,,,,0,21.2324,0.6484,24.4946,0.8750,,,,,0,31.9013,0.8203,47.5188,2.0938,,,,
724,0,26.3337,0.6250,37.7494,1.4531,,,,,0,23.9007,0.7031,23.9657,0.9062,,,,,0,34.6513,0.7969,46.2157,2.2812,,,,
725,0,27.0024,0.8281,34.6949,1.3008,,,,,0,25.1676,0.6484,21.5430,0.8750,,,,,0,34.6235,0.7617,50.2168,1.9688,,,,
726,0,49.4539,0.9531,35.6710,1.2188,,,,,0,21.5207,0.6094,22.5653,0.8125,,,,,0,31.0770,0.7061,50.8856,2.2344,,,,
727,0,40.3497,0.8828,30.9651,1.6250,,,,,0,26.7878,0.6719,19.5819,0.8750,,,,,0,45.2698,0.8906,46.4466,2.8125,,,,
728,0,27.6080,0.8594,39.2439,2.0000,,,,,0,31.0730,0.7500,23.7134,1.0000,,,,,0,47.5967,1.0312,51.7787,2.8750,,,,
729,0,29.2650,0.8438,40.2034,1.6250,,,,,0,23.6699,0.6172,23.0609,1.2500,,,,,0,41.4296,0.9062,59.3189,3.1875,,,,
730,0,24.3998,0.7344,41.2720,2.0938,,,,,0,26.4307,0.6719,24.0168,1.3750,,,,,0,63.0125,1.0557,57.9496,3.1250,,,,
731,0,47.3541,1.0078,38.5261,1.8125,,,,,0,27.8635,0.6484,23.5636,1.0625,,,,,0,62.5650,1.0813,51.0166,3.0625,,,,
732,0,24.1390,0.7031,43.1683,2.1250,,,,,0,32.6700,0.7969,22.7618,1.0000,,,,,0,46.2143,1.0000,44.3654,2.5625,,,,
733,0,36.8067,0.9297,35.9800,2.0000,,,,,0,25.1056,0.6602,21.0192,1.0000,,,,,0,41.9992,0.9531,42.8192,2.5000,,,,
734,0,33.6590,0.8828,32.8293,1.6875,,,,,0,26.4929,0.6719,22.5044,1.1875,,,,,0,52.9217,1.0469,44.2293,1.8750,,,,
735,0,35.7673,0.9375,32.4527,1.3281,,,,,0,29.7516,0.6562,24.4481,1.1250,,,,,0,49.8752,0.9651,47.3812,2.0625,,,,
736,0,46.0070,0.9824,38.9104,1.6875,,,,,0,22.5024,0.5977,22.4035,0.9375,,,,,0,39.6970,0.8906,49.4966,2.0000,,,,
737,0,30.5771,0.6318,33.2519,1.6250,,,,,0,25.1214,0.5664,25.6316,1.1094,,,,,0,37.9289,0.9404,47.3801,2.7812,,,,
738,0,32.7684,0.8359,32.1830,1.5000,,,,,0,28.9143,0.6992,23.1669,0.8750,,,,,0,33.9234,0.8555,45.4751,1.8750,,,,
739,0,42.5587,1.0312,30.2210,1.8438,,,,,0,21.8814,0.6250,19.0402,0.8750,,,,,0,41.9651,0.9219,39.1223,1.8438,,,,
740,0,41.7877,0.8496,35.3624,1.5781,,,,,0,19.4101,0.5762,20.0825,1.0312,,,,,0,47.0277,0.9609,37.2502,1.5625,,,,
741,0,22.8536,0.6719,28.5265,1.1875,,,,,0,19.4742,0.5547,23.4544,1.0000,,,,,0,51.2690,1.0605,42.7894,2.0078,,,,
742,0,32.8113,0.8086,25.6578,1.0000,,,,,0,20.2235,0.5679,25.2428,1.2500,,,,,0,39.6037,0.8789,34.3453,1.3750,,,,
743,0,32.8198,0.7090,33.5365,1.4375,,,,,0,18.9570,0.5869,25.1714,1.2500,,,,,0,45.4464,0.9062,34.9714,1.5625,,,,
744,0,68.2834,1.3047,35.6269,1.7500,,,,,0,19.8295,0.5762,21.7621,0.8750,,,,,0,47.2875,1.0020,35.4340,1.2422,,,,
745,0,27.1428,0.7734,28.0871,1.1875,,,,,0,20.4502,0.5703,22.7859,1.1875,,,,,0,33.9887,0.8438,36.2563,1.4375,,,,
746,0,28.5470,0.8594,28.5542,1.2500,,,,,0,20.2352,0.6055,23.8760,1.3125,,,,,0,53.3317,1.0625,31.6812,1.2188,,,,
747,0,27.4944,0.6250,29.5275,1.2500,,,,,0,19.0864,0.5669,22.8703,1.1250,,,,,0,44.7350,0.9658,29.8317,1.3125,,,,
748,0,29.2534,0.8398,27.3343,0.9375,,,,,0,19.0135,0.5625,22.2945,1.1875,,,,,0,37.5428,0.9216,29.6949,1.6250,,,,
749,0,32.9852,0.8457,25.9585,0.9219,,,,,0,20.7413,0.5801,23.1589,1.0625,,,,,0,38.3782,0.8711,31.3480,1.2969,,,,
750,0,39.3089,0.8096,35.4976,1.7500,,,,,0,17.7320,0.5781,23.1398,1.0000,,,,,0,33.9858,0.7969,36.0928,1.6250,,,,
751,0,42.8782,0.8594,27.3336,1.1523,,,,,0,19.6364,0.6709,27.6003,1.5078,,,,,0,36.6295,0.7656,49.9290,2.2500,,,,
752,0,30.3583,0.8750,32.3629,2.0000,,,,,0,20.4996,0.6406,24.4314,0.9844,,,,,0,42.7347,0.9375,39.1970,1.6562,,,,
753,0,40.7764,0.9688,26.7462,1.0000,,,,,0,26.7364,0.6875,24.4074,1.1250,,,,,0,34.0294,0.9375,55.6393,3.0625,,,,
754,0,32.0374,0.8594,27.2511,1.1250,,,,,0,30.7964,0.7812,23.0279,0.9375,,,,,0,62.7322,1.2188,60.9823,3.4375,,,,
755,0,22.1193,0.6172,34.2114,1.8750,,,,,0,26.5939,0.7188,25.3404,0.9219,,,,,0,44.9302,1.0625,51.5516,2.2500,,,,
756,0,24.6100,0.7969,35.4030,1.5000,,,,,0,25.6110,0.6875,24.7654,0.8750,,,,,0,32.2623,0.9219,46.6846,1.8750,,,,
757,0,31.5160,0.9375,30.1662,1.0625,,,,,0,25.1916,0.6797,23.9717,1.1250,,,,,0,30.4743,0.8516,45.5331,1.9922,,,,
758,0,69.9648,1.3555,49.5039,2.2754,,,,,0,22.9840,0.6250,28.7817,1.5000,,,,,0,31.3850,0.9375,56.2550,2.5000,,,,
759,0,25.3955,0.7734,32.7496,1.1760,,,,,0,19.8255,0.5967,21.9170,0.8750,,,,,0,30.3679,0.7656,45.3982,2.0000,,,,
760,0,22.9083,0.6641,42.9556,1.8125,,,,,0,19.3560,0.5928,23.6789,0.8750,,,,,0,30.5374,0.7539,47.0818,2.3750,,,,
761,0,31.6741,0.8843,35.2907,1.4453,,,,,0,19.7677,0.6016,24.8907,1.1250,,,,,0,30.8347,0.8262,45.6896,2.0000,,,,
762,0,79.9111,1.2305,38.6311,1.6562,,,,,0,22.8605,0.6562,28.4237,1.1719,,,,,0,44.9113,0.8203,50.1022,2.8750,,,,
763,0,23.8403,0.7266,35.2258,1.2422,,,,,0,22.7425,0.6406,22.0973,0.8750,,,,,0,34.3401,0.8047,50.9100,1.8789,,,,
764,0,66.8852,1.2500,40.5708,1.6250,,,,,0,22.9193,0.5938,22.9792,1.2500,,,,,0,35.7367,0.8281,51.9512,2.7500,,,,
765,0,32.7670,0.8438,35.9964,1.6250,,,,,0,26.9858,0.6875,23.2307,1.1250,,,,,0,36.7223,0.9688,62.2482,3.3125,,,,
766,0,36.3953,0.9531,36.5299,1.7500,,,,,0,22.7563,0.6289,22.9548,1.2500,,,,,0,31.6082,0.7812,59.2144,2.9375,,,,
767,0,31.7382,0.8750,35.6741,1.8125,,,,,0,26.8890,0.6641,22.8207,1.1875,,,,,0,50.7244,0.9688,47.3435,2.9375,,,,
768,0,47.8268,0.9688,34.1397,1.3438,,,,,0,25.6155,0.6328,23.7428,1.2500,,,,,0,48.8450,0.9870,42.9568,2.6250,,,,
769,0,26.4996,0.6641,35.3597,1.3750,,,,,0,30.1752,0.6875,22.3193,1.3750,,,,,0,56.0364,1.0938,43.3483,2.6875,,,,
770,0,27.9422,0.7031,42.2991,2.5000,,,,,0,24.7135,0.6562,25.9470,1.1250,,,,,0,38.7523,0.8672,51.9448,2.5625,,,,
771,0,39.7009,0.8750,36.6155,1.7500,,,,,0,25.9503,0.6719,24.4168,1.1250,,,,,0,47.0072,0.9609,51.3784,2.2500,,,,
772,0,77.5967,1.3047,39.8722,1.6875,,,,,0,31.0108,0.6953,24.5168,1.1250,,,,,0,56.1484,0.9814,42.3273,1.6875,,,,
773,0,23.9465,0.6562,36.6643,1.3750,,,,,0,25.0631,0.6094,22.1618,1.1250,,,,,0,45.4123,0.9639,43.1676,1.7500,,,,
774,0,72.5828,1.1217,33.6078,1.5547,,,,,0,23.7913,0.5762,23.1564,1.2500,,,,,0,39.1178,0.9922,48.1948,2.2500,,,,
775,0,23.3561,0.5859,38.5471,2.2500,,,,,0,28.7288,0.6118,22.6081,0.8438,,,,,0,49.2838,1.0234,45.5598,2.1250,,,,
776,0,25.8949,0.7266,33.2144,2.0000,,,,,0,24.9368,0.6562,22.7035,1.0374,,,,,0,52.9721,1.0299,48.7726,2.2718,,,,
777,0,79.4999,1.4062,32.6326,1.3281,,,,,0,20.3064,0.6016,19.3037,1.0000,,,,,0,61.8775,1.1094,36.8182,1.8438,,,,
778,0,23.9342,0.7002,29.3399,1.1875,,,,,0,22.1188,0.6050,19.7311,1.0000,,,,,0,64.9003,1.1519,33.6518,1.5312,,,,
779,0,48.1076,1.0840,33.6256,1.2500,,,,,0,21.1195,0.5757,22.9728,1.0000,,,,,0,49.4328,0.9941,37.9156,1.3398,,,,
780,0,26.6464,0.7969,29.6837,1.2969,,,,,0,18.8527,0.5996,25.9571,1.3125,,,,,0,53.8620,1.0161,37.7446,1.4375,,,,
781,0,28.2319,0.7578,29.4506,1.5000,,,,,0,18.8490,0.5410,21.6981,1.1250,,,,,0,63.2229,1.0918,33.2890,1.2812,,,,
782,0,37.6321,0.8672,27.4889,0.9688,,,,,0,22.0644,0.6250,20.7861,1.0000,,,,,0,47.6817,1.0469,30.7325,1.1250,,,,
783,0,23.4951,0.6758,33.0612,1.4375,,,,,0,19.1020,0.5430,25.0304,1.3750,,,,,0,56.4434,1.0742,35.4540,1.4062,,,,
784,0,53.3728,1.0352,33.5793,1.3750,,,,,0,19.9859,0.5742,21.7478,1.0000,,,,,0,57.3798,0.9824,34.4741,1.2500,,,,
785,0,31.2638,0.7656,31.1587,1.4062,,,,,0,19.5633,0.5645,22.8898,1.0625,,,,,0,56.2301,1.0605,36.1483,1.4023,,,,
786,0,23.0658,0.7207,28.4333,1.0625,,,,,0,19.8000,0.5488,22.8010,1.0000,,,,,0,45.1898,0.9688,33.9614,1.5312,,,,
787,0,31.3691,0.8184,32.0104,1.8540,,,,,0,19.7537,0.5254,22.1637,0.8750,,,,,0,49.6037,0.8730,31.7605,1.6875,,,,
788,0,23.5558,0.6797,31.1757,1.0312,,,,,0,18.3097,0.5830,24.8316,1.0625,,,,,0,42.1791,0.8086,43.9262,1.7891,,,,
789,0,53.1179,1.1719,33.3024,1.6875,,,,,0,22.3927,0.6484,26.5767,1.2500,,,,,0,55.7228,0.9844,43.3829,1.8906,,,,
790,0,34.3205,0.9766,41.3339,1.6875,,,,,0,25.2729,0.6875,25.4463,1.0000,,,,,0,51.8668,1.0469,42.2608,1.7188,,,,
791,0,45.1983,1.0703,27.2511,1.3750,,,,,0,20.6101,0.6094,27.2794,1.2500,,,,,0,42.3000,1.0312,47.2779,2.3750,,,,
792,0,26.4646,0.7422,29.7503,1.5000,,,,,0,20.6544,0.6250,29.8185,1.3594,,,,,0,40.3038,1.0312,56.6870,2.8125,,,,
793,0,29.0251,0.8047,32.9898,1.4531,,,,,0,25.2823,0.6875,30.0548,1.2812,,,,,0,45.6849,1.0938,50.3653,2.5625,,,,
794,0,82.8146,1.3164,36.4226,1.5000,,,,,0,23.4171,0.6328,29.2345,1.2842,,,,,0,35.4848,0.9766,49.1664,2.2969,,,,
795,0,45.3451,0.9062,37.6743,1.8247,,,,,0,24.3836,0.6406,26.7227,1.0000,,,,,0,32.9171,0.9531,45.4605,2.1406,,,,
796,0,22.5153,0.6719,36.9572,2.4375,,,,,0,20.7634,0.6250,24.0989,1.1875,,,,,0,30.4979,0.8438,48.4112,2.4844,,,,
797,0,24.5097,0.7422,36.8159,1.8750,,,,,0,25.5452,0.6641,25.1673,1.0938,,,,,0,31.2890,0.8984,46.1824,2.0039,,,,
798,0,23.8953,0.6250,31.4025,1.3438,,,,,0,23.5808,0.6875,25.8056,1.0000,,,,,0,31.8319,0.9219,47.4375,2.1250,,,,
799,0,46.3745,0.9258,34.3038,1.4062,,,,,0,28.0467,0.7344,23.6399,0.9375,,,,,0,32.9025,0.8438,45.9568,2.1562,,,,
800,0,24.2219,0.6957,42.4077,2.0000,,,,,0,19.3774,0.5349,21.5224,0.8125,,,,,0,33.7186,0.7573,51.8297,2.2188,,,,
801,0,22.8770,0.6562,33.1251,1.7500,,,,,0,20.2793,0.6094,22.2249,0.8125,,,,,0,30.4922,0.7344,50.9131,2.2500,,,,
802,0,24.5651,0.7500,27.3137,1.3125,,,,,0,26.0340,0.6562,21.0458,0.8750,,,,,0,46.4390,0.8906,46.4599,2.8750,,,,
803,0,27.0943,0.7812,33.6171,1.5000,,,,,0,27.4849,0.7266,23.2428,1.0000,,,,,0,50.2662,1.0625,48.6441,2.8125,,,,
804,0,31.5823,0.7344,31.9272,1.5625,,,,,0,31.9261,0.7422,22.0308,0.8750,,,,,0,49.4701,0.9688,50.1863,3.0000,,,,
805,0,25.9130,0.8438,36.0691,1.5000,,,,,0,31.0414,0.7266,23.6580,1.1875,,,,,0,64.6806,1.0547,49.7025,2.1875,,,,
806,0,23.9664,0.6719,36.9487,1.6875,,,,,0,29.5574,0.7031,22.0922,1.0312,,,,,0,59.9100,1.0703,46.7888,2.5000,,,,
807,0,27.1638,0.7031,31.8024,2.1250,,,,,0,29.3895,0.7578,23.0427,0.9453,,,,,0,45.5743,1.0000,41.6856,2.5625,,,,
808,0,39.3693,0.9609,34.4212,1.9688,,,,,0,22.5630,0.6328,21.9103,0.9137,,,,,0,44.8318,0.9844,43.9277,2.3125,,,,
809,0,25.2223,0.7969,35.8451,1.8750,,,,,0,33.1183,0.7617,22.0772,0.8750,,,,,0,63.5981,1.1445,43.7578,2.0000,,,,
810,0,23.2082,0.6406,35.0017,1.3750,,,,,0,27.0351,0.6641,22.6555,1.0000,,,,,0,56.3928,1.0144,44.7075,1.8750,,,,
811,0,26.8806,0.6250,34.8747,1.7500,,,,,0,19.0997,0.6074,23.9666,1.0000,,,,,0,35.9896,0.8594,46.6979,1.8750,,,,
812,0,20.8467,0.5625,30.6680,1.5000,,,,,0,31.0633,0.6270,25.2705,1.0000,,,,,0,43.6443,1.0088,48.1427,2.7812,,,,
813,0,24.4914,0.7188,33.9674,1.7188,,,,,0,30.6977,0.7070,24.1747,1.1250,,,,,0,48.3886,0.9980,46.0068,2.0000,,,,
814,0,24.5256,0.6211,28.5537,1.1250,,,,,0,20.4627,0.5977,20.7970,0.8750,,,,,0,55.0389,1.0625,40.0763,1.6289,,,,
815,0,54.3967,0.9199,27.2114,1.2500,,,,,0,19.8783,0.5518,20.3854,1.1250,,,,,0,48.9053,0.9922,37.3756,1.5938,,,,
816,0,36.9733,0.8535,27.8401,1.1250,,,,,0,19.8311,0.5645,23.5810,1.0625,,,,,0,57.3287,1.1172,44.0005,1.8477,,,,
817,0,37.9457,0.9282,32.4989,1.2773,,,,,0,19.6669,0.5562,22.6942,1.1250,,,,,0,37.5856,0.8481,34.2104,1.2528,,,,
818,0,24.2340,0.7305,29.9076,1.1875,,,,,0,18.4731,0.5586,26.8494,1.3125,,,,,0,48.8087,0.9375,36.8520,1.6250,,,,
819,0,28.2141,0.6641,29.4520,1.2500,,,,,0,19.7392,0.5781,21.8612,1.0000,,,,,0,47.6392,1.0156,35.4545,1.3750,,,,
820,0,24.8276,0.7305,26.6651,1.1250,,,,,0,22.8437,0.6094,21.9347,1.1250,,,,,0,40.2558,0.9375,33.9412,1.3750,,,,
821,0,23.1182,0.6680,30.5438,1.1562,,,,,0,20.3019,0.5801,22.8304,0.9688,,,,,0,52.8462,1.0391,33.1542,1.2188,,,,
822,0,28.4851,0.6597,31.6464,1.2812,,,,,0,19.1112,0.5790,22.3406,0.9375,,,,,0,43.5254,0.9473,30.3069,1.3359,,,,
823,0,45.8177,0.9648,26.9116,1.2500,,,,,0,19.0800,0.5908,20.3527,0.8750,,,,,0,40.2705,0.9731,29.1185,1.4688,,,,
824,0,37.9838,0.8652,31.2797,1.3750,,,,,0,18.5808,0.5530,24.1949,1.0625,,,,,0,38.3191,0.8672,30.0826,1.1250,,,,
825,0,38.4435,0.7539,36.3024,1.8125,,,,,0,17.9195,0.5938,23.3317,1.0000,,,,,0,37.8515,0.8066,38.7737,1.6250,,,,
826,0,28.5244,0.7344,32.1742,1.2734,,,,,0,19.6690,0.6914,23.2919,1.1250,,,,,0,41.0356,0.8086,51.3644,2.3926,,,,
827,0,52.2968,1.1094,32.5449,1.3301,,,,,0,21.4296,0.6406,22.3168,0.9053,,,,,0,33.5596,0.8125,42.1623,2.1875,,,,
828,0,35.3877,0.8125,28.3882,1.2500,,,,,0,26.8883,0.7031,21.6743,1.0000,,,,,0,36.4637,0.9004,57.6634,3.3125,,,,
829,0,50.7118,1.1055,31.6018,1.3750,,,,,0,27.5719,0.7031,22.5541,1.2500,,,,,0,52.4037,1.0891,58.7519,3.1250,,,,
830,0,47.9427,0.9844,40.0322,2.5000,,,,,0,22.1802,0.6719,24.2344,0.9375,,,,,0,41.3713,1.0156,52.5860,2.2188,,,,
831,0,26.5502,0.7852,31.7017,1.2188,,,,,0,27.4858,0.7344,24.1759,0.9062,,,,,0,36.3395,0.9531,44.1731,1.8281,,,,
832,0,26.0917,0.7188,33.6026,1.1562,,,,,0,24.0227,0.6484,24.4875,0.8750,,,,,0,31.7615,0.8984,46.0647,2.1250,,,,
833,0,58.9281,1.0312,40.1703,1.8438,,,,,0,19.7859,0.5859,26.1589,1.1250,,,,,0,27.5577,0.8125,53.2610,2.1094,,,,
834,0,36.4807,0.8672,34.7132,1.6094,,,,,0,19.3001,0.5713,20.8763,0.8750,,,,,0,31.2133,0.7812,46.5385,1.8750,,,,
835,0,32.0331,0.7871,38.9261,1.9355,,,,,0,21.0335,0.6094,22.7201,1.0000,,,,,0,29.0166,0.8438,46.8747,2.1250,,,,
836,0,23.7940,0.6797,32.7606,1.5625,,,,,0,23.8379,0.6641,22.8942,1.0000,,,,,0,29.5650,0.8047,46.7964,2.1250,,,,
837,0,36.3238,0.8633,49.4492,2.5000,,,,,0,20.0811,0.6406,27.3790,1.2500,,,,,0,54.6557,0.9590,49.9360,2.6250,,,,
