frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
244,13.105065,0.0,3.0036,2.9922,42.9481,2.128,2.1484,0.0227,53.3171,1
245,13.158365,0.0,2.9903,2.994,42.9369,2.1365,2.1296,0.0229,53.2856,1
246,13.212201,0.0,3.0682,3.4885,42.9053,2.1312,2.1293,0.022,53.821,1
247,13.26549,0.0,2.9837,2.9904,42.935,2.1283,2.1381,0.0232,53.2734,1
248,13.318733,0.0,2.9974,2.9852,42.8966,2.1236,2.1281,0.0222,53.2281,1
249,13.372024,0.0,2.9867,2.994,42.9313,2.1277,2.1382,0.0229,53.276,1
250,13.425607,0.0,2.9908,2.9816,43.2129,2.1435,2.1409,0.0228,53.568,1
251,13.480029,0.0,3.0145,2.9889,43.9769,2.1391,2.1399,0.023,54.3588,1
252,13.533323,0.0,2.9932,2.9903,42.918,2.1319,2.1383,0.0233,53.2703,1
253,13.586605,0.0,2.9924,2.9915,42.9124,2.1334,2.1392,0.0225,53.2672,1
254,13.639906,0.0,2.9869,2.9954,42.9399,2.1315,2.1318,0.0258,53.2863,1
255,13.693195,0.0,2.9934,3.0284,42.8972,2.1306,2.1275,0.0231,53.2745,1
256,13.746514,0.0,2.988,2.9829,42.9426,2.1491,2.1442,0.0229,53.3042,1
257,13.799786,0.0,2.9986,2.9912,42.9071,2.1272,2.1358,0.0229,53.2583,1
258,13.853117,0.0,2.9971,3.0019,42.9557,2.13,2.1315,0.0228,53.3154,1
259,13.906345,0.0,2.9869,2.985,42.8824,2.1257,2.1367,0.0228,53.2133,1
260,13.960582,0.0,2.9875,2.9789,43.0305,2.9823,2.1442,0.0231,54.2224,1
261,14.014818,0.0,2.9904,2.9949,43.8555,2.1437,2.1374,0.0241,54.2204,1
262,14.068146,0.0,2.9978,2.9872,42.9437,2.145,2.1316,0.0225,53.3016,1
263,14.121437,0.0,2.9931,2.9911,42.9265,2.1312,2.1368,0.0229,53.276,1
264,14.175291,0.0,2.995,3.0058,43.4692,2.1429,2.1295,0.0232,53.8402,1
265,14.228579,0.0,2.9948,2.9859,42.9416,2.1228,2.1302,0.0231,53.2726,1
266,14.282034,0.0,2.9936,2.9967,43.0839,2.1293,2.1389,0.0226,53.4407,1
267,14.33529,0.0,2.9859,2.988,42.9123,2.1255,2.1332,0.0229,53.2414,1
268,14.388607,0.0,2.9814,2.9908,42.9629,2.1316,2.1369,0.0229,53.3018,1
269,14.441895,0.0,2.9926,2.994,42.9345,2.1248,2.1299,0.022,53.272,1
270,14.496187,0.0,3.0066,2.9925,43.9069,2.1383,2.1313,0.0228,54.2739,1
271,14.549485,0.0,2.9955,2.9848,42.9404,2.1301,2.1336,0.0221,53.2824,1
272,14.602799,0.0,3.0021,2.9896,42.9341,2.1268,2.1384,0.0224,53.2882,1
273,14.656099,0.0,2.9975,3.0001,42.917,2.1442,2.1308,0.0228,53.286,1
274,14.709356,0.0,2.9797,2.99,42.9037,2.1386,2.1333,0.022,53.2421,1
275,14.762675,0.0,2.9877,2.9928,42.9552,2.1369,2.1333,0.0226,53.3049,1
276,14.81598,0.0,3.0075,2.987,42.9197,2.1359,2.1431,0.0227,53.2898,1
277,14.869271,0.0,2.9995,2.993,42.9212,2.1294,2.1346,0.0234,53.2768,1
278,14.922533,0.0,2.9877,2.9856,42.9193,2.1273,2.1304,0.0229,53.2481,1
279,14.976777,0.0,2.992,2.9924,43.8962,2.1241,2.1263,0.0231,54.2295,1
280,15.030087,0.0,2.9987,3.0076,42.9288,2.1299,2.1327,0.0235,53.2955,1
281,15.083389,0.0,2.9922,2.9818,42.9588,2.125,2.1303,0.023,53.2872,1
282,15.136672,0.0,3.0018,2.9894,42.9043,2.1299,2.1339,0.0229,53.2572,1
283,15.190479,0.0,2.991,2.989,43.4504,2.1275,2.1367,0.0232,53.7917,1
284,15.243794,0.0,2.9907,2.9993,42.9394,2.1402,2.1335,0.0225,53.2998,1
285,15.297095,0.0,3.0438,2.9853,42.8981,2.1322,2.1302,0.023,53.2863,1
286,15.350373,0.0,2.9826,2.9863,42.934,2.1297,2.1323,0.0232,53.264,1
287,15.404536,0.0,2.9823,2.9842,43.8125,2.1409,2.1296,0.0239,54.1483,1
