frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
276,19.077386,0.0,2.9861,3.0058,58.9859,2.1409,2.1344,0.0228,69.3512,1
277,19.146029,0.0,2.9694,3.0007,58.2953,2.1359,2.129,0.0227,68.6274,1
278,19.215106,0.0,2.973,3.0088,58.7068,2.1415,2.1338,0.0228,69.0619,1
279,19.28394,0.0,2.9719,3.006,58.4416,2.1359,2.1425,0.0223,68.8072,1
280,19.352639,0.0,2.9712,3.0079,58.3191,2.145,2.1316,0.0225,68.6734,1
281,19.421302,0.0,2.9652,3.0042,58.2991,2.14,2.1415,0.0232,68.6469,1
282,19.490015,0.0,2.9655,2.9929,58.3585,2.1428,2.1408,0.0233,68.6972,1
283,19.559575,0.0,3.1229,3.0032,59.0599,2.1367,2.1249,0.0226,69.5435,1
284,19.628983,0.0,2.9701,2.9951,59.0631,2.1395,2.1276,0.0226,69.3923,1
285,19.697654,0.0,2.9814,3.0001,58.3054,2.1453,2.1255,0.0228,68.6551,1
286,19.766404,0.0,2.9716,2.9961,58.3936,2.1435,2.1327,0.0228,68.7341,1
287,19.835103,0.0,2.9912,3.0068,58.3079,2.142,2.1403,0.0233,68.6843,1
